,country,page,revision_id,article_quality,population
28772,China,Luo Yi,789824236,B,1393.8
28773,China,Li Gui,789824430,C,1393.8
28774,China,Li Mi (Sui dynasty),789825049,B,1393.8
28775,China,Shen Faxing,789825250,Start,1393.8
28776,China,Yang Xuangan,789826216,B,1393.8
28777,China,An Qingxu,789877244,C,1393.8
28778,China,Hu Zejun,789943431,Stub,1393.8
28779,China,Zhang Xinsheng,790008809,Start,1393.8
28780,China,Wang Bao'an,790013397,Start,1393.8
28781,China,Ulan (politician),790020852,Stub,1393.8
28782,China,Shen Yueyue,790304008,Start,1393.8
28783,China,Liao Xiaoyi,790304389,Start,1393.8
28784,China,Su Zhaozheng,790323099,Stub,1393.8
28785,China,Ma Wen,790422921,Start,1393.8
28786,China,Liu Chang (Southern Han),790514397,Start,1393.8
28787,China,Wang Meng (artist),790517937,Start,1393.8
28788,China,Liu Chenggui,790615742,Stub,1393.8
28789,China,Song Zhe,790660708,Stub,1393.8
28790,China,Zhu Changfang,790761720,Start,1393.8
28791,China,Wang Shichong,790800802,C,1393.8
28792,China,Zaitao,790925081,Start,1393.8
28793,China,Tang campaign against Kucha,790979562,GA,1393.8
28794,China,Miriam Lau,791015184,Start,1393.8
28795,China,Tam Yiu-chung,791018313,Start,1393.8
28796,China,Tang campaign against Karakhoja,791088593,C,1393.8
28797,China,Chung To,791175440,Stub,1393.8
28798,China,Rafael Hui,791203802,Start,1393.8
28799,China,Liu Jing (politician),791254138,Stub,1393.8
28800,China,Ma Rong,791285269,Stub,1393.8
28801,China,Wang Menghui,791554518,Stub,1393.8
28802,China,Chen Rong (painter),791717211,Stub,1393.8
28803,China,Gu Kaizhi,791789391,C,1393.8
28804,China,Han Changfu,791945751,Stub,1393.8
28805,China,Ni Yuanlu,791959620,Stub,1393.8
28806,China,Qiu Fengjia,792165386,Start,1393.8
28807,China,Wang Dongxing,792192283,Start,1393.8
28808,China,Ruan Yuan,792220165,Start,1393.8
28809,China,Huang Lixin,792257122,Start,1393.8
28810,China,Ning Jizhe,792385063,Start,1393.8
28811,China,Dorgon,792530940,FA,1393.8
28812,China,Sheng Shicai,792543483,C,1393.8
28813,China,Ma Yize,792543486,Start,1393.8
28814,China,Huchuquan,792606272,Start,1393.8
28815,China,Wu Nansheng,792731529,Stub,1393.8
28816,China,Rita Fan,792803222,C,1393.8
28817,China,Emperor Shizong of Jin,792887839,C,1393.8
28818,China,Burhan Shahidi,792930794,GA,1393.8
28819,China,Fu Jing,792956376,Stub,1393.8
28820,China,Xie Lingyun,792967101,C,1393.8
28821,China,Yan Huiqing,793017881,Start,1393.8
28822,China,Guan Guangfu,793126462,Start,1393.8
28823,China,Tang campaigns against the Western Turks,793139815,GA,1393.8
28824,China,Mingju,793313389,Stub,1393.8
28825,China,Wu Xinxiong,793384100,Start,1393.8
28826,China,Yuxian (Qing dynasty),793502021,C,1393.8
28827,China,Consort Wan,793507071,Stub,1393.8
28828,China,Yang Dongliang,793601385,C,1393.8
28829,China,Chen Changzhi,793811654,Stub,1393.8
28830,China,Chen Genkai,793812440,Stub,1393.8
28831,China,Chen Haosu,793812585,Stub,1393.8
28832,China,Chen Yi (marshal),793815532,Start,1393.8
28833,China,Cheng Hao,793817713,C,1393.8
28834,China,Yang Dacai,793962376,Stub,1393.8
28835,China,Chan Kam-lam,794007220,C,1393.8
28836,China,Wei Zhongxian,794081084,C,1393.8
28837,China,Han Qixian,794093862,Stub,1393.8
28838,China,Bai Yun (politician),794222645,Start,1393.8
28839,China,Su Rong,794265078,C,1393.8
28840,China,Chu Qing,794291032,Start,1393.8
28841,China,Liu Yandong,794381842,C,1393.8
28842,China,Wang Chengbin,794537131,Stub,1393.8
28843,China,Zheng Chengsi,794636065,Stub,1393.8
28844,China,Zhu Wuhua,794930212,Stub,1393.8
28845,China,Qian Zhengying,794933266,Start,1393.8
28846,China,Nie Li,794933610,Start,1393.8
28847,China,Lin Wenyi,794933980,Stub,1393.8
28848,China,Ma Fuxing,794943103,Start,1393.8
28849,China,Duanfang,794963852,C,1393.8
28850,China,Liu Lizhi,794992433,Stub,1393.8
28851,China,Bayan of the Merkid,795045221,Start,1393.8
28852,China,Shumishi,795317799,Stub,1393.8
28853,China,Liu Jingxian,795441291,Start,1393.8
28854,China,Yu Zhining,795491592,B,1393.8
28855,China,Miao Jinqing,795507669,B,1393.8
28856,China,Luan Da,795542971,GA,1393.8
28857,China,Jirgalang,795642032,B,1393.8
28858,China,Lord Changping,795677280,Start,1393.8
28859,China,Songgotu,795736291,Start,1393.8
28860,China,Fu Shanxiang,795758117,C,1393.8
28861,China,Jiedushi,795784658,B,1393.8
28862,China,Mujangga,795894963,Start,1393.8
28863,China,Daišan,795970841,C,1393.8
28864,China,Li Tai,796067946,B,1393.8
28865,China,Li Ke,796201266,Start,1393.8
28866,China,Ding Sheng (general),796230714,Stub,1393.8
28867,China,Wu Qidi,796257163,Start,1393.8
28868,China,Wang Yongchun,796262007,Start,1393.8
28869,China,Fang Shengdong,796333222,Stub,1393.8
28870,China,Ronglu,796352426,C,1393.8
28871,China,Wang Zhaojun,796525150,C,1393.8
28872,China,Michael Fu Tieshan,796725935,Start,1393.8
28873,China,Empress Dowager Longyu,796764702,C,1393.8
28874,China,Gao Gong,796962902,Start,1393.8
28875,China,Liang Lingzan,797018285,Start,1393.8
28876,China,Xiang Jingyu,797043445,C,1393.8
28877,China,Empress Dowager Xiaojing,797092407,Start,1393.8
28878,China,Li Yu (Southern Tang),797137702,GA,1393.8
28879,China,Zheng Zhilong,797147841,C,1393.8
28880,China,Wang Suyi,797233882,Start,1393.8
28881,China,Ahmad Fanakati,797258332,C,1393.8
28882,China,Deng Weizhi,797346875,Stub,1393.8
28883,China,Empress He (Han dynasty),797480163,C,1393.8
28884,China,Deng Nan,797503986,Start,1393.8
28885,China,Empress Lü Zhi,797580435,C,1393.8
28886,China,Zhang Tingyu,797593801,Start,1393.8
28887,China,Ma Chao-chun,797603786,Stub,1393.8
28888,China,Bo Xilai,797632558,FA,1393.8
28889,China,Mu Ying,797736771,C,1393.8
28890,China,Tao Yuanming,797816552,C,1393.8
28891,China,Ma Man-kei,797825065,Start,1393.8
28892,China,Yang Hu,797853506,Start,1393.8
28893,China,Yilibu,797855447,Stub,1393.8
28894,China,Lu Ji (Shiheng),797867339,Start,1393.8
28895,China,James Tien (politician),798028927,C,1393.8
28896,China,Empress Dou Miao,798053413,Start,1393.8
28897,China,Lu Banglie,798157645,Stub,1393.8
28898,China,Gong Weiguo,798157815,Start,1393.8
28899,China,Li Zuopeng,798159736,Stub,1393.8
28900,China,Yao Wenyuan,798160188,Start,1393.8
28901,China,Chen Changhao,798160627,B,1393.8
28902,China,Wei Heng,798162573,Start,1393.8
28903,China,Yan Hongyan,798162852,Start,1393.8
28904,China,Zhang Qinqiu,798163083,C,1393.8
28905,China,Yu Xinqing,798163137,C,1393.8
28906,China,Zhou Xiaozhou,798163346,Stub,1393.8
28907,China,Zhang Miao,798176747,C,1393.8
28908,China,Zheng Bijian,798318624,C,1393.8
28909,China,Wang Mang,798344471,C,1393.8
28910,China,Bi Gan,798410524,Stub,1393.8
28911,China,Xu Hui,798476340,Start,1393.8
28912,China,Wan Qingliang,798481182,C,1393.8
28913,China,Wang Keying,798539797,Stub,1393.8
28914,China,Qin Yuhai,798555984,Start,1393.8
28915,China,Song Pingshun,798556097,Stub,1393.8
28916,China,Wan Xiaotang,798556283,Stub,1393.8
28917,China,Xie Feng (politician),798558692,Stub,1393.8
28918,China,Zhang Kehui,798560381,Stub,1393.8
28919,China,Zhao Liping,798561197,C,1393.8
28920,China,Zhou Xing (politician),798561595,Stub,1393.8
28921,China,Sun Zhaoxue,798625263,Start,1393.8
28922,China,Li Dongsheng,798630332,Start,1393.8
28923,China,Li Tianmin,798630593,Start,1393.8
28924,China,Tulišen,798642761,Start,1393.8
28925,China,Teng Yin,798758163,Stub,1393.8
28926,China,Liu Tienan,798815875,C,1393.8
28927,China,Tao Chengzhang,798871452,Stub,1393.8
28928,China,Tian Qianqiu,798872373,Stub,1393.8
28929,China,Zhao Tuo,798945937,C,1393.8
28930,China,Longkodo,798972929,Start,1393.8
28931,China,King Wen of Zhou,798988151,Start,1393.8
28932,China,Sun Yuanhua,799037336,C,1393.8
28933,China,Hoppo,799083658,B,1393.8
28934,China,Ren Baige,799236288,Stub,1393.8
28935,China,Li Yuanji,799247609,B,1393.8
28936,China,Li Chengqian,799247842,C,1393.8
28937,China,Hua Chunying,799249806,Start,1393.8
28938,China,Wenxiang,799428036,Stub,1393.8
28939,China,Shen Jong-chin,799485024,Start,1393.8
28940,China,Yuwen Huaji,799513929,C,1393.8
28941,China,Guan Ning,799518291,Stub,1393.8
28942,China,Agui,799547638,C,1393.8
28943,China,Princess Der Ling,799564991,C,1393.8
28944,China,Yang Wei-fuu,799569227,Stub,1393.8
28945,China,Tie Ning,799632681,Start,1393.8
28946,China,Chia Ching-teh,799657586,Stub,1393.8
28947,China,Template:KMTleaders,799682447,Stub,1393.8
28948,China,Mao Jie,799697252,Stub,1393.8
28949,China,Hua Xin,799702033,Stub,1393.8
28950,China,Zhang Lijun,800001633,Start,1393.8
28951,China,Rosanna Wong,800003218,B,1393.8
28952,China,Wang Xiaotong,800256823,Start,1393.8
28953,China,Liu Zong (Song dynasty),800270839,Stub,1393.8
28954,China,"Zaixun, Prince Rui",800278977,Start,1393.8
28955,China,Wen Hui,800288256,Stub,1393.8
28956,China,Dong Qichang,800322656,C,1393.8
28957,China,Duke Wu of Wey,800462642,Start,1393.8
28958,China,Princess Taiping,800479351,C,1393.8
28959,China,Li Zicheng (politician),800547406,Stub,1393.8
28960,China,Du Jiang,800562466,Stub,1393.8
28961,China,Du You,800562984,C,1393.8
28962,China,Du Zhenglun,800563054,C,1393.8
28963,China,Dorjeban,800650460,Stub,1393.8
28964,China,Jia Kui (174-228),800785525,Start,1393.8
28965,China,Qu Yuan,800810364,C,1393.8
28966,China,Lu Jia (Western Han),800872162,Stub,1393.8
28967,China,Xun Yi,800878858,B,1393.8
28968,China,Tung Chee-hwa,801033876,C,1393.8
28969,China,Gao Rou,801062482,Stub,1393.8
28970,China,Wang Yun (Yuan dynasty),801088654,Start,1393.8
28971,China,Zhang Chunqiao,801118389,Start,1393.8
28972,China,Prince Gong,801134846,C,1393.8
28973,China,Wang Yong (politician),801155606,Stub,1393.8
28974,China,Wang Yusuo,801155639,Stub,1393.8
28975,China,Wu Yajun,801297110,Start,1393.8
28976,China,Wu Yi,801297120,C,1393.8
28977,China,Xu Caihou,801304040,GA,1393.8
28978,China,Xu Youyu,801304245,Start,1393.8
28979,China,Yang Xianzhen,801307972,Stub,1393.8
28980,China,Zhang Changzong,801334767,B,1393.8
28981,China,Zhao Mengjian,801335099,Stub,1393.8
28982,China,Zhao Rugua,801335118,Start,1393.8
28983,China,Zhao Wenhua,801335158,GA,1393.8
28984,China,Xu Jing (Three Kingdoms),801384334,Stub,1393.8
28985,China,Liu Ba (Three Kingdoms),801397243,Stub,1393.8
28986,China,Chen Zhen (Three Kingdoms),801398668,Start,1393.8
28987,China,Li Dingguo,801416280,Start,1393.8
28988,China,Liu Qi (politician),801455605,Start,1393.8
28989,China,Wu Zixu,801467011,C,1393.8
28990,China,Chen Xitong,801473937,Start,1393.8
28991,China,Li Jinhua,801475340,Start,1393.8
28992,China,Feng Yu,801488785,B,1393.8
28993,China,Dai Jitao,801526728,Start,1393.8
28994,China,Xiang Lang,801536684,Start,1393.8
28995,China,Qiao Zhou,801540361,Start,1393.8
28996,China,Xi Zheng,801541437,Start,1393.8
28997,China,Ajall Shams al-Din Omar,801564071,C,1393.8
28998,China,Duke Yì of Qi,801580139,Start,1393.8
28999,China,Luo Xian,801584784,Start,1393.8
29000,China,Emperor Jing of Northern Zhou,801587645,C,1393.8
29001,China,Emperor Taizong's campaign against the Western Regions,801588178,C,1393.8
29002,China,Empress Zhangsun,801601220,C,1393.8
29003,China,Fei Yi,801677990,C,1393.8
29004,China,Gu Yong,801725439,Start,1393.8
29005,China,Xue Zong,801738100,Start,1393.8
29006,China,Cheng Kai-nam,801757276,Stub,1393.8
29007,China,Yu Hung-chun,801826824,Stub,1393.8
29008,China,Chen Tai,801882988,C,1393.8
29009,China,Erica Yuen,801902442,Start,1393.8
29010,China,Wei Zhao (Three Kingdoms),801902916,Start,1393.8
29011,China,Hua He,801904574,Stub,1393.8
29012,China,Khön clan of Sakya,801913017,Start,1393.8
29013,China,Shi Liang (politician),801935122,Stub,1393.8
29014,China,Zeng Qinghong (female),801957603,Start,1393.8
29015,China,Tsang Tak-sing,801980297,C,1393.8
29016,China,Tang campaigns against Karasahr,801984106,C,1393.8
29017,China,Teng Xiu,802010328,Start,1393.8
29018,China,Lu Kai,802197538,Stub,1393.8
29019,China,Zhang Zhao,802197818,Start,1393.8
29020,China,Tang Shaoyi,802259284,Start,1393.8
29021,China,Zhang Ti,802300576,Stub,1393.8
29022,China,Wang Hongwen,802380754,Start,1393.8
29023,China,Bai Lichen,802381739,Start,1393.8
29024,China,Xian Hui,802381751,Start,1393.8
29025,China,Ma Linyi,802382394,Stub,1393.8
29026,China,Ma Xinyi,802382428,Start,1393.8
29027,China,Yang Jingren,802382616,Stub,1393.8
29028,China,Yang Yichen (Sui dynasty),802395261,Start,1393.8
29029,China,Zheng Xiaoyu,802518324,Start,1393.8
29030,China,Cheng Kejie,802518673,Start,1393.8
29031,China,Li Dongyang,802535764,Stub,1393.8
29032,China,Zhu Guozhen (Ming dynasty),802535846,Stub,1393.8
29033,China,Yang Tinghe,802535929,Start,1393.8
29034,China,Liu Tong,802535996,Stub,1393.8
29035,China,Li Zhi (dissident),802553480,Stub,1393.8
29036,China,Souw Beng Kong,802593757,C,1393.8
29037,China,Ruan Posheng,802673990,Stub,1393.8
29038,China,Gong Kai,802699895,C,1393.8
29039,China,Zheng Keshuang,802745798,Start,1393.8
29040,China,Zhan Ruoshui,802750894,Stub,1393.8
29041,China,Bai Enpei,802876751,C,1393.8
29042,China,Xuanwu Gate Incident,802876753,GA,1393.8
29043,China,Liu Qi (Liu Biao's son),802914163,GA,1393.8
29044,China,Qin Jiushao,802914819,Start,1393.8
29045,China,Wen Zhong,802931199,Stub,1393.8
29046,China,Hui Liangyu,802944161,Stub,1393.8
29047,China,Feng Yuanwei,802985500,Stub,1393.8
29048,China,User:RexSueciae/sandbox/Yang Jisheng (statesman),803005048,GA,1393.8
29049,China,Yan Song,803022005,Start,1393.8
29050,China,Zheng Kezang,803091760,Start,1393.8
29051,China,Zhen Dexiu,803114690,GA,1393.8
29052,China,Liu Yu (warlord),803131148,Start,1393.8
29053,China,Liu Jin,803217085,Start,1393.8
29054,China,Wang Yi (politician),803228103,C,1393.8
29055,China,Sun Chuanfang,803285779,C,1393.8
29056,China,Cheng Dechen,803302503,Stub,1393.8
29057,China,Lord Chunshen,803328007,C,1393.8
29058,China,Wu Qi,803328817,Start,1393.8
29059,China,Tian Kai,803389809,Start,1393.8
29060,China,Xu Qian,803399424,Stub,1393.8
29061,China,Kuai Yue (Han dynasty),803420001,Stub,1393.8
29062,China,Abudureyimu Ajiyiming,803446263,Stub,1393.8
29063,China,Fan Li,803524537,C,1393.8
29064,China,Ye Xianggao,803535184,Start,1393.8
29065,China,Fong Chi Keong,803553330,Stub,1393.8
29066,China,Zhang Yang (warlord),803602553,Start,1393.8
29067,China,Wu Hongbo,803622430,Stub,1393.8
29068,China,Bojang of Goguryeo,803679888,C,1393.8
29069,China,Xi Qia,803695877,Start,1393.8
29070,China,Tao Qian (Han dynasty),803730365,C,1393.8
29071,China,Yan Xiang (Han dynasty),803764448,Start,1393.8
29072,China,Guo Si,803779326,C,1393.8
29073,China,Liu Yongfu,803791627,C,1393.8
29074,China,Fan Chou,803874700,Start,1393.8
29075,China,Zhang Song,803883142,Start,1393.8
29076,China,Jasper Tsang,803899998,C,1393.8
29077,China,Ye Jianying,803910344,C,1393.8
29078,China,Pan Jun,803941497,Stub,1393.8
29079,China,Zhang Shijie,803981259,Stub,1393.8
29080,China,Ma Midi,804018099,Start,1393.8
29081,China,Hu Zhengyan,804065646,FA,1393.8
29082,China,Yang Jisheng (statesman),804068081,GA,1393.8
29083,China,Yuan Cai,804081788,Start,1393.8
29084,China,Allen Lee,804192791,C,1393.8
29085,China,Jin Yunpeng,804255112,Stub,1393.8
29086,China,Yang Weizhen,804275467,Stub,1393.8
29087,China,Chiang Wei-shui,804293010,C,1393.8
29088,China,Fan Qin,804340107,Stub,1393.8
29089,China,Fu Ying,804365582,Start,1393.8
29090,China,Koxinga,804395323,GA,1393.8
29091,China,Shen Yiqin,804395671,Start,1393.8
29092,China,King Cheng of Chu,804419602,Stub,1393.8
29093,China,Chen Shou,804481710,B,1393.8
29094,China,Wang Xiang,804506541,C,1393.8
29095,China,Wang Jun (Jin dynasty),804522059,Start,1393.8
29096,China,Ruan Xian,804528322,Stub,1393.8
29097,China,Shan Tao (Taoist),804529042,Stub,1393.8
29098,China,Chen Liangyu,804530506,C,1393.8
29099,China,Yu Huiyong,804561411,Start,1393.8
29100,China,Xu Jie (Ming dynasty),804606387,C,1393.8
29101,China,Wang Rong (Jin dynasty),804648502,Stub,1393.8
29102,China,Xun Xu,804648546,B,1393.8
29103,China,Toqto'a (Yuan dynasty),804658179,C,1393.8
29104,China,Chen Mei-ling,804685356,Stub,1393.8
29105,China,Li Shanchang,804729193,Start,1393.8
29106,China,Gao Jiong,804737850,B,1393.8
29107,China,Vice President of the People's Republic of China,804826130,C,1393.8
29108,China,List of Presidents of the People's Republic of China,804826622,C,1393.8
29109,China,Sima You,804843962,Start,1393.8
29110,China,Ye Dongsong,804969895,Stub,1393.8
29111,China,Guo Youzhi,805001217,Stub,1393.8
29112,China,Yu Song,805006143,Start,1393.8
29113,China,Yu Bing,805006182,Start,1393.8
29114,China,Jin Youzhi,805008637,Start,1393.8
29115,China,Pujie,805010384,C,1393.8
29116,China,Liu Shao (Three Kingdoms),805015141,Stub,1393.8
29117,China,Han Xuan,805015445,Stub,1393.8
29118,China,Zhao Fan,805015555,Start,1393.8
29119,China,Sheng Xian,805016310,Start,1393.8
29120,China,Zhuge Xu,805017059,Start,1393.8
29121,China,Huan Jie,805017238,Stub,1393.8
29122,China,Liao Li,805018042,Start,1393.8
29123,China,He Yong (Han dynasty),805019329,Stub,1393.8
29124,China,Huo Yi,805019654,C,1393.8
29125,China,Yan Xing (Han dynasty),805021635,Start,1393.8
29126,China,Wang Ye (Three Kingdoms),805033766,Stub,1393.8
29127,China,Zhang Zongchang,805055250,C,1393.8
29128,China,Xie Xuehong,805263542,Start,1393.8
29129,China,Wang Chen (Three Kingdoms),805270130,Start,1393.8
29130,China,Yang Xiuzhu,805281207,C,1393.8
29131,China,Ximen Bao,805281416,Start,1393.8
29132,China,Wang Zhengjun,805384690,C,1393.8
29133,China,Empress Wei (Tang dynasty),805385748,C,1393.8
29134,China,Dong Xian,805399243,C,1393.8
29135,China,Song Ping,805403089,Start,1393.8
29136,China,Deng Sui,805433434,C,1393.8
29137,China,Cai Xiyou,805465042,Start,1393.8
29138,China,Huang Shaohong,805520104,Start,1393.8
29139,China,Yan Zhitui,805530245,C,1393.8
29140,China,List of premiers of the People's Republic of China,805538342,Start,1393.8
29141,China,Li Ying (Eastern Han),805568130,Stub,1393.8
29142,China,Zhou Bangyan,805701071,C,1393.8
29143,China,Wang Ling (Three Kingdoms),805779617,Start,1393.8
29144,China,Nan Ping,805795504,Stub,1393.8
29145,China,Wang Like,805840862,Stub,1393.8
29146,China,Lu Ziyue,805853289,Start,1393.8
29147,China,Dong Zhuo,805865636,C,1393.8
29148,China,Soong Ching-ling,805898184,C,1393.8
29149,China,Khan of Heaven,805971713,Start,1393.8
29150,China,Bao Zheng,805989333,FA,1393.8
29151,China,Qiao Chuanxiu,805990103,Stub,1393.8
29152,China,Liu Wei (politician),805990409,Stub,1393.8
29153,China,Liu Jiayi,805990711,Start,1393.8
29154,China,Zhang Jiucheng,806005533,Stub,1393.8
29155,China,"Zaifeng, Prince Chun",806032280,C,1393.8
29156,China,Emperor Gaozong of Tang,806131220,C,1393.8
29157,China,Emperor Zhaozong of Tang,806131675,B,1393.8
29158,China,Leung Chun-ying,806165389,GA,1393.8
29159,China,Liu Xin,806172684,C,1393.8
29160,China,Shen Kuo,806232356,FA,1393.8
29161,China,Su Shi,806232695,B,1393.8
29162,China,Su Song,806232750,FA,1393.8
29163,China,Ban Zhao,806235259,Start,1393.8
29164,China,Xu Guangqi,806263363,C,1393.8
29165,China,Yang Xian (Ming dynasty),806297107,Start,1393.8
29166,China,Zhang Zhu,806301648,Stub,1393.8
29167,China,Jin Yuzhang,806328553,Start,1393.8
29168,China,Liao Chengzhi,806370565,GA,1393.8
29169,China,Chen Chuanping,806394394,Start,1393.8
29170,China,Han Yuqun,806412646,Stub,1393.8
29171,China,Xuanzang,806447549,C,1393.8
29172,China,Duke of Zhou,806457259,C,1393.8
29173,China,Sun Yi,806467016,C,1393.8
29174,China,Jiang Jiemin,806499067,C,1393.8
29175,China,Song Jiaoren,806500735,C,1393.8
29176,China,Princess Gaoyang,806507568,Start,1393.8
29177,China,Wang Lijun,806516398,GA,1393.8
29178,China,Wu Aiying,806540241,Start,1393.8
29179,China,Bai Zhijian,806549196,Stub,1393.8
29180,China,Carrie Lam,806613120,B,1393.8
29181,China,Yuwen Zhiji,806638126,Start,1393.8
29182,China,Wang Shen (Song dynasty),806641542,Start,1393.8
29183,China,Emperor Gaozu of Tang,806642465,C,1393.8
29184,China,Lan Yu (general),806642517,C,1393.8
29185,China,Emperor Taizong's campaign against Tuyuhun,806642579,B,1393.8
29186,China,Emperor Taizong's campaign against Xueyantuo,806642586,C,1393.8
29187,China,Xiao Xian,806642762,C,1393.8
29188,China,Zhou Bo,806667286,Stub,1393.8
29189,China,Li Si,806667356,C,1393.8
29190,China,Zhao Gao,806667377,C,1393.8
29191,China,Meng Yi,806687172,Start,1393.8
29192,China,Shen Buhai,806721766,C,1393.8
29193,China,Ling Jihua,806741571,C,1393.8
29194,China,Goguryeo–Tang War,806777405,GA,1393.8
29195,China,Zhang Mingqi,806796110,Stub,1393.8
29196,China,Yuan Chonghuan,806805397,C,1393.8
29197,China,Shi Kefa,806807095,C,1393.8
29198,China,Liu Bowen,806807662,C,1393.8
